,account_id,amount,authorized_date,category_id,date,iso_currency_code,merchant_name,name,payment_channel,pending,personal_finance_primary_category,personal_finance_detailed_category,personal_finance_confidence_level,transaction_id,transaction_type
252,SAVINGS,-296.62,2024-06-08,11032460,2024-09-09,GBP,Melendez-Davis,past,in store,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,96a468b8-2b70-4709-beab-9c01eefd5a1b,transfer
253,SAVINGS,799.11,2024-04-10,12769592,2024-09-05,EUR,Perkins Inc,hope,online,False,FOOD_AND_DRINK,RESTAURANTS,LOW,2ecb393f-508e-4cb4-9b29-a606fa49fcc6,place
254,INVESTMENTS,763.07,2024-02-20,10990811,2024-07-27,GBP,Manning-Diaz,operation,online,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,MEDIUM,9897a0fc-cbb0-43e5-be0d-aba1a2fdbf99,transfer
255,DAILY_USE,985.06,2023-11-27,12633673,2024-09-11,GBP,Ho Group,start,online,False,HEALTH_CARE,RESTAURANTS,MEDIUM,c0536697-fbbc-47ad-8291-fcc1fe463e68,place
256,DAILY_USE,500.73,2024-06-07,12723589,2024-09-03,EUR,Hill Ltd,training,online,True,FOOD_AND_DRINK,RESTAURANTS,LOW,3a59592d-1686-4cd5-8384-13b6cfd80c7b,place
257,DAILY_USE,41.7,2024-08-28,10001732,2024-10-13,EUR,Weaver-Fuller,onto,other,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,MEDIUM,4d61d95c-4da2-4768-8db5-9acb8aad1f34,transfer
258,SAVINGS,423.66,2024-09-08,11047233,2024-02-03,EUR,"Roman, Harris and Ward",kid,online,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,MEDIUM,5a4e5cf1-9ca5-44b3-a137-4bdfbd4bd489,place
259,DAILY_USE,898.42,2024-05-19,10875534,2024-01-26,USD,Jackson-Simon,perhaps,in store,False,FOOD_AND_DRINK,MEDICAL_SERVICES,HIGH,6f3e8c1e-5198-43f1-8911-32d715caaeff,digital
260,DAILY_USE,109.65,2024-07-29,12167259,2024-06-19,GBP,Hernandez-Lopez,side,online,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,MEDIUM,1ced0641-b508-4fdc-b047-a64105024555,digital
261,INVESTMENTS,-390.62,2024-04-29,10114171,2024-04-03,EUR,Wood-Gilmore,child,online,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,LOW,e3d5c498-10ca-405e-958b-8e245645995e,digital
262,DAILY_USE,-398.57,2023-11-10,11590775,2024-01-22,USD,Walker-Sims,partner,other,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,LOW,6a9cf1eb-32e5-4842-b944-b3b71e958553,digital
263,SAVINGS,-197.67,2024-03-20,10647289,2024-08-26,GBP,Romero LLC,whom,other,False,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,f772e692-de68-48e8-b96c-3dc20750954b,transfer
264,INVESTMENTS,66.52,2023-12-27,12477238,2024-04-22,EUR,Young-Cooke,radio,online,False,GENERAL_MERCHANDISE,RESTAURANTS,LOW,79a15063-296a-4210-b6c2-5c1c8fa7a0c8,digital
265,DAILY_USE,652.19,2024-08-09,12855423,2024-09-07,GBP,Gonzales Inc,responsibility,online,False,HEALTH_CARE,MEDICAL_SERVICES,MEDIUM,bf094473-769d-43ff-8ebc-75821c93d4d1,place
266,DAILY_USE,730.14,2024-01-22,11961218,2024-05-04,EUR,Moore PLC,today,online,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,LOW,c9a42177-100a-4e08-be53-12817014d9b5,transfer
267,DAILY_USE,221.67,2024-08-30,11349446,2024-01-07,EUR,Huber-Fletcher,how,online,False,HEALTH_CARE,RESTAURANTS,LOW,b2376462-4b39-4bd2-892f-844bb1cdfd15,transfer
268,SAVINGS,-348.41,2024-04-02,11378976,2024-01-16,GBP,Williams-Phillips,trip,other,False,HEALTH_CARE,RESTAURANTS,MEDIUM,2fe8ac6c-645a-40a2-93ba-bc9f3353af13,digital
269,INVESTMENTS,411.68,2024-07-14,11778040,2024-08-13,GBP,Lawrence-Mejia,glass,in store,True,HEALTH_CARE,RESTAURANTS,MEDIUM,69be1c0c-f54f-4e46-a1be-4200578ba561,place
270,DAILY_USE,-482.72,2024-07-20,10283251,2024-06-30,GBP,Coleman LLC,sort,other,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,MEDIUM,acbce50b-d979-4a7a-bdfb-e7ae37800194,transfer
271,SAVINGS,433.82,2024-07-11,10334942,2023-11-15,GBP,Sexton LLC,weight,in store,True,HEALTH_CARE,MEDICAL_SERVICES,MEDIUM,fa10592e-e50e-4c92-a000-17d1e2280e96,place
272,DAILY_USE,565.17,2024-07-22,12096667,2023-12-10,USD,"Marshall, Baker and Hull",into,online,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,MEDIUM,0271b480-d014-4155-85d1-0ace82ed2017,transfer
273,SAVINGS,154.43,2024-06-22,10090576,2024-02-18,GBP,Taylor PLC,who,online,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,LOW,f8d14dcf-2e18-4bb2-a5d0-8bf1352f6ca9,place
274,INVESTMENTS,-365.89,2024-07-02,11685180,2024-09-23,EUR,Carroll PLC,choose,in store,True,GENERAL_MERCHANDISE,MEDICAL_SERVICES,HIGH,e683531a-b83a-4396-8468-330728db3d4d,digital
275,SAVINGS,-26.94,2024-05-07,10857173,2024-06-12,USD,"Hunter, Smith and Lynch",could,other,False,FOOD_AND_DRINK,MEDICAL_SERVICES,MEDIUM,6572a56c-bf63-4cad-9ce4-5ebad220a59e,digital
276,SAVINGS,-103.32,2024-07-14,12709632,2024-04-07,GBP,Bryant Group,general,other,True,GENERAL_MERCHANDISE,RESTAURANTS,MEDIUM,5e1bc729-c4d8-433d-9b54-1491180ecc76,transfer
277,DAILY_USE,987.39,2024-06-21,10257964,2023-12-01,EUR,Gaines and Sons,seven,in store,True,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,cf68976c-5d19-4188-b4fa-af10844bc546,place
278,INVESTMENTS,755.8,2023-12-20,12329350,2024-09-19,USD,Brown-Glenn,return,other,False,HEALTH_CARE,RESTAURANTS,MEDIUM,ef4aba13-a622-46b2-a915-f5c3d8307bb7,transfer
279,DAILY_USE,776.03,2023-11-25,12845764,2024-07-12,GBP,Carpenter-Rosales,American,online,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,1bcb27de-4213-4a34-b5df-e339d0a8c858,transfer
280,SAVINGS,-277.82,2024-06-10,11186136,2024-03-04,EUR,"Dawson, Howell and Long",bag,online,True,HEALTH_CARE,RESTAURANTS,HIGH,39632c4a-c4ad-46da-8880-e573ecdac106,digital
281,DAILY_USE,587.36,2024-02-17,11561980,2024-01-03,EUR,Anderson Group,know,in store,True,FOOD_AND_DRINK,MEDICAL_SERVICES,MEDIUM,8406ec7a-4c7b-4582-8711-d10cb1396511,place
282,INVESTMENTS,-459.19,2023-12-05,10734734,2024-02-06,USD,Greene Inc,building,other,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,75d73a5b-075a-4397-b959-0abc70051bfa,transfer
283,INVESTMENTS,356.58,2023-11-20,12691996,2024-01-07,USD,Ingram LLC,plan,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,f2dc1509-6772-4ab8-bdc4-ca4aa05bdbf4,digital
284,INVESTMENTS,222.35,2024-01-24,10901665,2024-06-05,GBP,Smith PLC,news,in store,True,HEALTH_CARE,RESTAURANTS,MEDIUM,79ad43ac-4872-49c7-b06b-75aba3457f13,transfer
285,DAILY_USE,549.49,2024-03-01,11430325,2024-08-01,USD,"Walker, Johnston and Davis",leader,online,True,FOOD_AND_DRINK,MEDICAL_SERVICES,HIGH,b26ef266-7217-4291-8d18-ae2c164c225c,transfer
286,DAILY_USE,-359.56,2023-12-12,12823028,2024-06-27,USD,Collier-Preston,walk,other,False,FOOD_AND_DRINK,RESTAURANTS,MEDIUM,b8cafa68-9b92-4ce9-8729-9c5c1c4a86d0,place
287,SAVINGS,427.64,2024-08-28,12609708,2024-02-22,USD,Johnson-Chambers,hard,other,False,FOOD_AND_DRINK,MEDICAL_SERVICES,LOW,a33a7c23-38e0-4182-a9e8-36ab8972c4a3,place
288,DAILY_USE,64.67,2024-05-24,11824772,2024-04-19,GBP,Fernandez-Eaton,move,online,True,FOOD_AND_DRINK,RESTAURANTS,HIGH,8066af54-1643-4794-bef0-6b2b5bd5a59f,transfer
289,DAILY_USE,846.68,2024-06-04,11081425,2024-04-26,GBP,Lee-Malone,their,online,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,b378f32b-fd67-4ac2-b8e3-7e7688511179,digital
290,DAILY_USE,-415.39,2024-08-08,12017260,2024-10-22,EUR,"Grant, Gregory and Dennis",happy,other,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,0656c996-18a4-4eea-b522-dc0cca53bf2b,place
291,SAVINGS,589.87,2024-03-18,11704653,2024-02-10,GBP,Harris Inc,movie,other,False,HEALTH_CARE,RESTAURANTS,HIGH,c65ebb3c-356a-4c60-9dc7-48056f3403c3,place
292,INVESTMENTS,602.83,2024-09-01,12856890,2023-12-22,GBP,Chapman-Matthews,available,in store,False,HEALTH_CARE,RESTAURANTS,HIGH,3beeeb36-6847-4512-9790-e9492fbcacaa,digital
293,DAILY_USE,193.67,2023-12-11,12628994,2023-11-19,GBP,Soto-Day,food,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,02b6598b-9b9e-4820-9a28-1544149cb7fe,digital
294,SAVINGS,697.86,2024-09-21,12347966,2024-02-08,GBP,Allen-Gomez,forget,other,False,HEALTH_CARE,MEDICAL_SERVICES,MEDIUM,9f89c89c-f654-4925-bf30-edefc9852e3e,place
295,DAILY_USE,-344.04,2024-06-22,10597258,2024-04-19,GBP,Anderson LLC,represent,online,True,HEALTH_CARE,RESTAURANTS,LOW,5777646b-ea96-440f-9084-54800a6de2d2,transfer
296,INVESTMENTS,454.62,2024-04-24,11105605,2024-02-29,EUR,Horton-Guerrero,between,other,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,HIGH,a9dcab9f-0d2f-469b-8df0-f0e303fee550,place
297,DAILY_USE,-31.83,2024-05-16,10878947,2024-04-08,USD,Jones Group,indeed,online,False,HEALTH_CARE,MEDICAL_SERVICES,LOW,553a0b05-6466-47ce-a043-958176532697,digital
298,DAILY_USE,-5.84,2024-05-16,11812511,2023-12-13,GBP,Hill-Gomez,prevent,in store,False,HEALTH_CARE,MEDICAL_SERVICES,MEDIUM,0ef9f547-14ee-4eaa-8960-71d05bbfaa0d,place
299,INVESTMENTS,53.6,2023-12-28,11308099,2024-07-20,EUR,Espinoza Group,kind,in store,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,90918140-16f8-4d05-b0be-fc7b5824bd14,transfer
300,INVESTMENTS,983.01,2024-06-26,12063480,2024-04-23,USD,"Barnes, Jones and Barnes",good,other,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,MEDIUM,d2c36134-d2b1-4b4e-b9b3-a0c721172903,transfer
301,SAVINGS,525.68,2023-12-27,11680233,2024-10-14,EUR,"Russo, Alvarez and Lewis",information,other,False,GENERAL_MERCHANDISE,RESTAURANTS,LOW,d6ba31f7-d07e-4fb5-8e47-4b90157a0d08,place
302,INVESTMENTS,552.34,2024-07-13,11066630,2023-11-12,USD,Beard LLC,tell,in store,False,GENERAL_MERCHANDISE,RESTAURANTS,LOW,3ef2370f-c285-4ecb-837e-648592d3d1ec,digital
303,SAVINGS,167.76,2024-05-09,12314481,2024-06-05,EUR,"Dunn, Padilla and Walker",economy,other,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,LOW,8281fa8d-78cb-4a6d-a16f-fd1041363e78,transfer
304,SAVINGS,-489.6,2023-11-13,11197342,2024-07-29,USD,"Holmes, Johnson and Aguilar",fund,online,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,MEDIUM,27528d1f-47e0-4b4c-b98c-d9eff999a47e,place
305,DAILY_USE,933.44,2024-01-14,11135511,2023-12-18,USD,Rose and Sons,kid,online,True,GENERAL_MERCHANDISE,MEDICAL_SERVICES,MEDIUM,4baf83dd-e93e-48a6-80aa-37ecc056605a,place
306,DAILY_USE,974.77,2024-07-05,12894498,2024-08-23,USD,White and Sons,level,online,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,2b972345-8d4c-4a77-8fe6-210bf9ddcd4a,digital
307,INVESTMENTS,-283.29,2024-04-08,12478986,2024-07-09,EUR,"Johnson, Evans and Knight",brother,in store,True,HEALTH_CARE,MEDICAL_SERVICES,MEDIUM,0edf52bc-c8b1-4e6c-b7d9-df0fa756b2fc,digital
308,INVESTMENTS,669.8,2024-01-05,10590755,2024-10-03,GBP,Moore and Sons,someone,online,False,FOOD_AND_DRINK,RESTAURANTS,LOW,f0f8c6fc-5007-4a3c-b0f7-dc2908a854ef,place
309,DAILY_USE,-173.95,2024-02-27,12056181,2024-03-09,EUR,Mendez-Taylor,respond,other,True,HEALTH_CARE,MEDICAL_SERVICES,HIGH,a2818763-a99e-4855-af2d-b39d744bbbaf,place
310,SAVINGS,-221.1,2024-02-10,12534944,2024-05-20,GBP,"Best, Richardson and Morris",set,in store,False,HEALTH_CARE,MEDICAL_SERVICES,LOW,78d57b35-a376-43a7-8255-648767b5f9ae,place
311,INVESTMENTS,339.01,2024-05-08,11259992,2024-08-30,USD,"Fitzgerald, Schwartz and Escobar",himself,in store,True,HEALTH_CARE,RESTAURANTS,LOW,c6854e58-43f9-43bb-998f-56d37b981e28,digital
312,SAVINGS,798.11,2024-01-19,11655679,2024-09-12,EUR,Kramer-Bell,with,online,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,cad2a897-6646-49c8-aa6e-712cfd862bb5,digital
313,SAVINGS,-109.43,2024-01-28,10239184,2024-05-04,USD,Wells Group,base,in store,True,GENERAL_MERCHANDISE,RESTAURANTS,LOW,4c0c293f-9ee0-4551-ba55-10589fe5b2a0,place
314,INVESTMENTS,-489.38,2024-04-11,10004351,2024-08-06,USD,"Pratt, Carpenter and Lee",fly,other,True,HEALTH_CARE,RESTAURANTS,HIGH,cc9b843e-02b2-41be-aef7-bf66d22845ec,digital
315,INVESTMENTS,429.72,2024-09-23,12344583,2024-02-29,USD,"Hill, Ortiz and Harris",I,online,True,FOOD_AND_DRINK,MEDICAL_SERVICES,MEDIUM,a4d8cf8d-4b31-4226-b048-e514cd8c7189,place
316,INVESTMENTS,814.05,2024-06-15,10906366,2024-01-11,USD,Johnson PLC,especially,in store,True,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,d957d3fe-5de1-45a3-ad3a-6508b22b5815,transfer
317,SAVINGS,443.45,2024-06-28,12206125,2024-07-30,EUR,Evans PLC,month,online,True,GENERAL_MERCHANDISE,MEDICAL_SERVICES,MEDIUM,1a356931-0851-4fec-bece-f5c2c1a84df9,digital
318,INVESTMENTS,911.57,2024-08-10,12991466,2024-05-17,EUR,Leblanc-Bond,animal,online,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,dd325a86-b1e9-46c7-980f-afa4fb36a73b,digital
319,SAVINGS,189.04,2024-01-04,10368770,2024-08-16,GBP,"Keller, Walls and Williams",should,other,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,1f4dae4b-9ac7-41ea-b18b-4aa62b079bff,place
320,SAVINGS,-289.5,2024-04-01,11311792,2024-03-24,GBP,Warner-Cole,into,in store,False,HEALTH_CARE,MEDICAL_SERVICES,MEDIUM,8282e891-bf6f-4383-ad5e-60e4144858ab,digital
321,DAILY_USE,974.92,2024-10-13,11846823,2024-06-26,USD,West-Anderson,note,in store,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,MEDIUM,9a8bc119-d99e-428a-995f-43673cccb6c0,place
322,SAVINGS,637.9,2024-07-25,10167984,2024-07-05,EUR,"Miller, Koch and King",probably,online,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,55f56a8b-316f-4925-8ae8-349463be4196,place
323,INVESTMENTS,430.08,2024-06-11,12714936,2024-06-03,GBP,Smith-Guzman,set,in store,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,37754118-352a-42ab-b1e6-e03f4068ab0c,digital
324,INVESTMENTS,-441.07,2024-08-06,11748895,2024-01-01,USD,Riley-Rodriguez,quite,online,False,HEALTH_CARE,MEDICAL_SERVICES,LOW,f4b03692-3ceb-406a-a4c9-5a162ee4f5ae,digital
325,SAVINGS,642.43,2024-05-25,11697918,2023-12-22,GBP,Mathews-Mccormick,eat,other,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,5ef76938-824e-489f-80d7-f981f484aed7,place
326,DAILY_USE,-498.71,2024-03-05,12407826,2024-09-05,GBP,Mills Group,spend,online,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,MEDIUM,acf821a9-2dc4-423f-aac1-2d3328f08163,place
327,DAILY_USE,-326.51,2024-07-22,10213474,2024-02-23,GBP,"Thompson, Spencer and Richmond",big,in store,False,FOOD_AND_DRINK,MEDICAL_SERVICES,LOW,f5edd7b4-5063-49f6-8230-11bfc00621f6,place
328,DAILY_USE,797.92,2023-12-20,12514219,2024-09-13,USD,Rogers Group,of,in store,False,HEALTH_CARE,RESTAURANTS,MEDIUM,6618a814-f62d-47db-bb06-0593ec35d4d5,digital
329,INVESTMENTS,-110.58,2024-03-22,12690781,2024-08-17,EUR,Osborn-Hernandez,sell,online,True,FOOD_AND_DRINK,MEDICAL_SERVICES,HIGH,c5f7e56e-5807-42df-8d3c-e3daab464424,transfer
330,INVESTMENTS,314.39,2024-10-08,10429137,2024-07-22,USD,Chapman LLC,reason,in store,False,HEALTH_CARE,MEDICAL_SERVICES,HIGH,a49dc115-cb14-4ab0-a82b-c4f48242a239,transfer
331,SAVINGS,940.65,2024-03-17,10672211,2024-01-12,GBP,Herrera LLC,respond,online,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,HIGH,9236f4ba-bdae-44a6-8e98-e8995762145e,place
332,SAVINGS,-142.38,2024-06-02,12328860,2023-11-13,EUR,Caldwell-Davis,to,other,True,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,88a07482-c37b-4d2a-af4e-511090895443,place
333,SAVINGS,-480.21,2024-08-01,12933901,2024-04-27,EUR,Bradley-Osborne,strategy,online,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,LOW,480a734d-ab38-45b7-847f-bf1eca551be2,digital
334,INVESTMENTS,867.24,2024-09-01,11700223,2023-11-30,GBP,Richard-Winters,choose,other,True,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,d14f8951-233a-4916-90a2-d9aa673f272b,digital
335,SAVINGS,301.8,2023-11-06,11437000,2024-04-10,EUR,"Cox, Bennett and Grant",yet,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,HIGH,ad88cc0f-51d9-48c7-8f22-7e4398313450,transfer
336,SAVINGS,777.49,2023-11-14,11601540,2024-09-01,USD,"Acosta, King and Matthews",social,other,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,HIGH,f2a81a5e-9595-4dc9-aba8-4b488bae06ee,place
337,SAVINGS,284.01,2023-12-30,11575677,2024-05-30,EUR,Michael Group,turn,online,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,HIGH,b887aaf2-7bbf-4fa7-8fdc-5b56bc0003ef,digital
338,INVESTMENTS,-384.16,2023-12-21,11011014,2024-07-03,USD,Townsend-Taylor,performance,in store,True,HEALTH_CARE,RESTAURANTS,MEDIUM,e6d5789f-022c-468d-bb2e-75be2b1c1313,transfer
339,DAILY_USE,-401.71,2024-06-09,10633143,2024-07-07,GBP,Alvarado LLC,fly,in store,False,HEALTH_CARE,MEDICAL_SERVICES,HIGH,b3a1a26b-b7f2-4c41-b405-9ee1f403c743,place
340,DAILY_USE,-429.07,2024-06-30,11827123,2024-06-19,GBP,Ferguson and Sons,apply,other,False,HEALTH_CARE,MEDICAL_SERVICES,MEDIUM,e021b932-894d-4904-a4f6-2486e113eb2a,transfer
341,INVESTMENTS,45.28,2024-04-22,12673323,2024-03-30,EUR,Jackson-Edwards,wind,other,False,FOOD_AND_DRINK,MEDICAL_SERVICES,MEDIUM,6b3af69b-a1c3-4fb5-b82a-3820b30e3e51,place
342,INVESTMENTS,613.34,2024-08-21,12761719,2024-06-13,EUR,Ward-Simon,miss,other,False,HEALTH_CARE,RESTAURANTS,HIGH,b2c623cc-4909-42eb-95ad-4252b5ae69f0,transfer
343,DAILY_USE,211.01,2024-07-24,11495283,2024-05-26,GBP,York LLC,wall,other,False,FOOD_AND_DRINK,RESTAURANTS,LOW,d8005e63-5f0a-4a16-95ca-f3a72bc3c91a,transfer
344,INVESTMENTS,138.66,2024-02-16,10471955,2024-10-19,EUR,Smith-Ward,much,other,True,HEALTH_CARE,RESTAURANTS,LOW,d59a6079-15a2-44ce-b178-f281dd488502,place
345,INVESTMENTS,-270.93,2024-10-13,10881288,2023-11-01,USD,"Garrison, Grant and Murphy",book,other,True,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,LOW,7587c25b-ce47-4ec7-bf95-e4d3e0af7ec6,digital
346,DAILY_USE,518.03,2023-12-18,10429972,2024-05-28,GBP,Alvarado Ltd,six,online,False,HEALTH_CARE,RESTAURANTS,LOW,30266bfe-e0e7-486f-a769-f203281d39f7,transfer
347,SAVINGS,-98.17,2024-05-26,10759976,2023-12-14,GBP,"Bates, Johnson and Ward",physical,other,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,e1bc9197-db9f-4711-94cb-a28b20e032fe,digital
348,INVESTMENTS,566.85,2024-04-17,11311736,2024-09-30,USD,Chandler-Hughes,tonight,in store,False,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,5a2c2d22-8b04-4efc-8816-98b5abbe159c,digital
349,INVESTMENTS,18.47,2024-02-17,11017871,2024-08-07,USD,"Griffin, Fleming and Harris",popular,online,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,135e9e43-a9eb-42b5-a024-cae6ca461a1e,transfer
350,SAVINGS,643.61,2023-12-24,10851638,2023-11-01,USD,Edwards Group,us,other,True,FOOD_AND_DRINK,RESTAURANTS,LOW,2740b7f4-c1fb-4559-95a4-f1634c773787,place
351,DAILY_USE,871.56,2024-04-06,10461274,2024-03-17,USD,Peters LLC,car,other,True,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,5285564f-b156-4ddd-b971-e27ee2255a5c,transfer
352,DAILY_USE,639.76,2024-10-25,10501773,2024-03-11,USD,"Pena, Hudson and Mcguire",owner,online,True,GENERAL_MERCHANDISE,RESTAURANTS,MEDIUM,e7d3078c-104e-4ae3-85f1-e1a008ebbd5a,transfer
353,INVESTMENTS,23.17,2024-05-24,11116709,2024-05-30,USD,Boyd-Garcia,hit,other,True,GENERAL_MERCHANDISE,RESTAURANTS,LOW,3dca6532-0c92-42c7-89c5-0320aee807a4,digital
354,DAILY_USE,627.28,2024-02-28,12178602,2024-04-04,USD,Barker LLC,vote,online,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,ff1edcb1-939d-4a15-b6c8-321e93792c2f,place
355,SAVINGS,33.01,2023-12-29,12986493,2023-11-24,EUR,Quinn-Gross,that,online,True,GENERAL_MERCHANDISE,RESTAURANTS,LOW,1696e136-d0d5-48e7-87b3-00cc89dd523c,place
356,INVESTMENTS,-279.4,2024-06-20,11326845,2024-07-10,GBP,"Bradford, Walls and Brown",single,online,True,FOOD_AND_DRINK,MEDICAL_SERVICES,LOW,23dbac15-9f4b-492b-81ba-674479bc1d05,transfer
357,DAILY_USE,785.87,2024-07-12,10424209,2024-05-01,GBP,Andrews-Martinez,until,online,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,HIGH,56343520-4dff-48b2-a2d9-00cedbcf5e89,digital
358,SAVINGS,610.29,2024-04-08,11678515,2024-02-26,GBP,Velasquez-Fischer,evening,in store,True,HEALTH_CARE,RESTAURANTS,HIGH,e773be0d-43b3-4b87-b08d-3e5c03025862,transfer
359,SAVINGS,419.83,2024-10-26,10721656,2024-03-01,USD,Spencer-Blake,statement,online,True,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,HIGH,3ad27922-b833-4cd7-b87d-0d0f0925f0f0,place
360,DAILY_USE,-229.4,2024-02-28,10226255,2024-01-05,EUR,"Woods, Petersen and Boyd",significant,in store,True,FOOD_AND_DRINK,RESTAURANTS,HIGH,88e6fe47-1d4f-4bbd-926a-2643cd126e73,transfer
361,DAILY_USE,692.48,2024-10-17,10481432,2024-03-19,USD,"Lucero, Dyer and Parker",sign,online,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,MEDIUM,bdafaa23-aa4e-4ee3-9826-29080f66f18d,digital
362,INVESTMENTS,-74.87,2023-10-30,12585291,2024-03-09,EUR,Ramirez LLC,though,other,False,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,8d28fac8-a162-4b82-a1be-b3efc595e8ee,place
363,INVESTMENTS,870.51,2024-04-11,10636849,2024-08-17,GBP,Ellis-Davis,could,other,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,1cad07e4-0ae9-44f3-a932-9dcfbf47410f,place
364,DAILY_USE,839.22,2024-01-14,10555415,2024-10-06,GBP,Klein-Davis,side,online,True,HEALTH_CARE,RESTAURANTS,LOW,f8fd1de5-f371-486f-a787-f1a717c5cedd,transfer
365,INVESTMENTS,-499.17,2024-03-06,10683900,2024-04-02,EUR,Sloan-Campbell,camera,in store,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,d2d3e360-c7fd-4c95-8924-6372e0de70be,transfer
366,DAILY_USE,-391.62,2024-06-14,10045383,2024-05-01,GBP,"Hernandez, Goodman and Scott",population,online,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,MEDIUM,8cb35ffe-a834-4993-8d1b-aff5b5885136,digital
367,DAILY_USE,179.56,2024-01-14,11538925,2024-05-03,EUR,Noble-Rose,special,online,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,MEDIUM,e5051b2f-6d81-4fd4-ac56-fb9b2c31fc27,digital
368,SAVINGS,-176.01,2024-10-24,12520190,2024-09-12,USD,Rodriguez and Sons,assume,other,True,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,LOW,cce6a128-f142-403d-a19d-320243b393b6,digital
369,SAVINGS,163.65,2024-09-01,11448995,2024-09-20,USD,Payne-Hubbard,fund,in store,True,FOOD_AND_DRINK,RESTAURANTS,MEDIUM,897e0294-b074-40f2-a1c7-4a3253dfbb30,transfer
370,SAVINGS,169.87,2024-07-01,10262243,2024-07-01,USD,Romero Group,run,in store,True,FOOD_AND_DRINK,MEDICAL_SERVICES,HIGH,4377fac4-b7a5-408e-b524-1e39debc8ba4,place
371,INVESTMENTS,-292.22,2024-04-13,10243347,2024-06-01,USD,Simmons PLC,million,in store,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,HIGH,b14e88bd-1ae7-4c0d-aaa1-f741b10ce2fc,transfer
372,INVESTMENTS,-367.13,2024-06-01,10155962,2024-10-10,EUR,Williams-Johnson,this,other,True,GENERAL_MERCHANDISE,RESTAURANTS,LOW,e1627dcc-5b95-450e-94d6-9e1cb4e735d9,digital
